time_id,hour,minute,second
4165,1,9,25
4166,1,9,26
4167,1,9,27
4168,1,9,28
4169,1,9,29
4170,1,9,30
4171,1,9,31
4172,1,9,32
4173,1,9,33
4174,1,9,34
4175,1,9,35
4176,1,9,36
4177,1,9,37
4178,1,9,38
4179,1,9,39
4180,1,9,40
4181,1,9,41
4182,1,9,42
4183,1,9,43
4184,1,9,44
4185,1,9,45
4186,1,9,46
4187,1,9,47
4188,1,9,48
4189,1,9,49
4190,1,9,50
4191,1,9,51
4192,1,9,52
4193,1,9,53
4194,1,9,54
4195,1,9,55
4196,1,9,56
4197,1,9,57
4198,1,9,58
4199,1,9,59
4200,1,10,0
4201,1,10,1
4202,1,10,2
4203,1,10,3
4204,1,10,4
4205,1,10,5
4206,1,10,6
4207,1,10,7
4208,1,10,8
4209,1,10,9
4210,1,10,10
4211,1,10,11
4212,1,10,12
4213,1,10,13
4214,1,10,14
4215,1,10,15
4216,1,10,16
4217,1,10,17
4218,1,10,18
4219,1,10,19
4220,1,10,20
4221,1,10,21
4222,1,10,22
4223,1,10,23
4224,1,10,24
4225,1,10,25
4226,1,10,26
4227,1,10,27
4228,1,10,28
4229,1,10,29
4230,1,10,30
4231,1,10,31
4232,1,10,32
4233,1,10,33
4234,1,10,34
4235,1,10,35
4236,1,10,36
4237,1,10,37
4238,1,10,38
4239,1,10,39
4240,1,10,40
4241,1,10,41
4242,1,10,42
4243,1,10,43
4244,1,10,44
4245,1,10,45
4246,1,10,46
4247,1,10,47
4248,1,10,48
4249,1,10,49
4250,1,10,50
4251,1,10,51
4252,1,10,52
4253,1,10,53
4254,1,10,54
4255,1,10,55
4256,1,10,56
4257,1,10,57
4258,1,10,58
4259,1,10,59
4260,1,11,0
4261,1,11,1
4262,1,11,2
4263,1,11,3
4264,1,11,4
4265,1,11,5
4266,1,11,6
4267,1,11,7
4268,1,11,8
4269,1,11,9
4270,1,11,10
4271,1,11,11
4272,1,11,12
4273,1,11,13
4274,1,11,14
4275,1,11,15
4276,1,11,16
4277,1,11,17
4278,1,11,18
4279,1,11,19
4280,1,11,20
4281,1,11,21
4282,1,11,22
4283,1,11,23
4284,1,11,24
4285,1,11,25
4286,1,11,26
4287,1,11,27
4288,1,11,28
4289,1,11,29
4290,1,11,30
4291,1,11,31
4292,1,11,32
4293,1,11,33
4294,1,11,34
4295,1,11,35
4296,1,11,36
4297,1,11,37
4298,1,11,38
4299,1,11,39
4300,1,11,40
4301,1,11,41
4302,1,11,42
4303,1,11,43
4304,1,11,44
4305,1,11,45
4306,1,11,46
4307,1,11,47
4308,1,11,48
4309,1,11,49
4310,1,11,50
4311,1,11,51
4312,1,11,52
4313,1,11,53
4314,1,11,54
4315,1,11,55
4316,1,11,56
4317,1,11,57
4318,1,11,58
4319,1,11,59
4320,1,12,0
4321,1,12,1
4322,1,12,2
4323,1,12,3
4324,1,12,4
4325,1,12,5
4326,1,12,6
4327,1,12,7
4328,1,12,8
4329,1,12,9
4330,1,12,10
4331,1,12,11
4332,1,12,12
4333,1,12,13
4334,1,12,14
4335,1,12,15
4336,1,12,16
4337,1,12,17
4338,1,12,18
4339,1,12,19
4340,1,12,20
4341,1,12,21
4342,1,12,22
4343,1,12,23
4344,1,12,24
4345,1,12,25
4346,1,12,26
4347,1,12,27
4348,1,12,28
4349,1,12,29
4350,1,12,30
4351,1,12,31
4352,1,12,32
4353,1,12,33
4354,1,12,34
4355,1,12,35
4356,1,12,36
4357,1,12,37
4358,1,12,38
4359,1,12,39
4360,1,12,40
4361,1,12,41
4362,1,12,42
4363,1,12,43
4364,1,12,44
4365,1,12,45
4366,1,12,46
4367,1,12,47
4368,1,12,48
4369,1,12,49
4370,1,12,50
4371,1,12,51
4372,1,12,52
4373,1,12,53
4374,1,12,54
4375,1,12,55
4376,1,12,56
4377,1,12,57
4378,1,12,58
4379,1,12,59
4380,1,13,0
4381,1,13,1
4382,1,13,2
4383,1,13,3
4384,1,13,4
4385,1,13,5
4386,1,13,6
4387,1,13,7
4388,1,13,8
4389,1,13,9
4390,1,13,10
4391,1,13,11
4392,1,13,12
4393,1,13,13
4394,1,13,14
4395,1,13,15
4396,1,13,16
4397,1,13,17
4398,1,13,18
4399,1,13,19
4400,1,13,20
4401,1,13,21
4402,1,13,22
4403,1,13,23
4404,1,13,24
4405,1,13,25
4406,1,13,26
4407,1,13,27
4408,1,13,28
4409,1,13,29
4410,1,13,30
4411,1,13,31
4412,1,13,32
4413,1,13,33
4414,1,13,34
4415,1,13,35
4416,1,13,36
4417,1,13,37
4418,1,13,38
4419,1,13,39
4420,1,13,40
4421,1,13,41
4422,1,13,42
4423,1,13,43
4424,1,13,44
4425,1,13,45
4426,1,13,46
4427,1,13,47
4428,1,13,48
4429,1,13,49
4430,1,13,50
4431,1,13,51
4432,1,13,52
4433,1,13,53
4434,1,13,54
4435,1,13,55
4436,1,13,56
4437,1,13,57
4438,1,13,58
4439,1,13,59
4440,1,14,0
4441,1,14,1
4442,1,14,2
4443,1,14,3
4444,1,14,4
4445,1,14,5
4446,1,14,6
4447,1,14,7
4448,1,14,8
4449,1,14,9
4450,1,14,10
4451,1,14,11
4452,1,14,12
4453,1,14,13
4454,1,14,14
4455,1,14,15
4456,1,14,16
4457,1,14,17
4458,1,14,18
4459,1,14,19
4460,1,14,20
4461,1,14,21
4462,1,14,22
4463,1,14,23
4464,1,14,24
4465,1,14,25
4466,1,14,26
4467,1,14,27
4468,1,14,28
4469,1,14,29
4470,1,14,30
4471,1,14,31
4472,1,14,32
4473,1,14,33
4474,1,14,34
4475,1,14,35
4476,1,14,36
4477,1,14,37
4478,1,14,38
4479,1,14,39
4480,1,14,40
4481,1,14,41
4482,1,14,42
4483,1,14,43
4484,1,14,44
4485,1,14,45
4486,1,14,46
4487,1,14,47
4488,1,14,48
4489,1,14,49
4490,1,14,50
4491,1,14,51
4492,1,14,52
4493,1,14,53
4494,1,14,54
4495,1,14,55
4496,1,14,56
4497,1,14,57
4498,1,14,58
4499,1,14,59
4500,1,15,0
4501,1,15,1
4502,1,15,2
4503,1,15,3
4504,1,15,4
4505,1,15,5
4506,1,15,6
4507,1,15,7
4508,1,15,8
4509,1,15,9
4510,1,15,10
4511,1,15,11
4512,1,15,12
4513,1,15,13
4514,1,15,14
4515,1,15,15
4516,1,15,16
4517,1,15,17
4518,1,15,18
4519,1,15,19
4520,1,15,20
4521,1,15,21
4522,1,15,22
4523,1,15,23
4524,1,15,24
4525,1,15,25
4526,1,15,26
4527,1,15,27
4528,1,15,28
4529,1,15,29
4530,1,15,30
4531,1,15,31
4532,1,15,32
4533,1,15,33
4534,1,15,34
4535,1,15,35
4536,1,15,36
4537,1,15,37
4538,1,15,38
4539,1,15,39
4540,1,15,40
4541,1,15,41
4542,1,15,42
4543,1,15,43
4544,1,15,44
4545,1,15,45
4546,1,15,46
4547,1,15,47
4548,1,15,48
4549,1,15,49
4550,1,15,50
4551,1,15,51
4552,1,15,52
4553,1,15,53
4554,1,15,54
4555,1,15,55
4556,1,15,56
4557,1,15,57
4558,1,15,58
4559,1,15,59
4560,1,16,0
4561,1,16,1
4562,1,16,2
4563,1,16,3
4564,1,16,4
4565,1,16,5
4566,1,16,6
4567,1,16,7
4568,1,16,8
4569,1,16,9
4570,1,16,10
4571,1,16,11
4572,1,16,12
4573,1,16,13
4574,1,16,14
4575,1,16,15
4576,1,16,16
4577,1,16,17
4578,1,16,18
4579,1,16,19
4580,1,16,20
4581,1,16,21
4582,1,16,22
4583,1,16,23
4584,1,16,24
4585,1,16,25
4586,1,16,26
4587,1,16,27
4588,1,16,28
4589,1,16,29
4590,1,16,30
4591,1,16,31
4592,1,16,32
4593,1,16,33
4594,1,16,34
4595,1,16,35
4596,1,16,36
4597,1,16,37
4598,1,16,38
4599,1,16,39
4600,1,16,40
4601,1,16,41
4602,1,16,42
4603,1,16,43
4604,1,16,44
4605,1,16,45
4606,1,16,46
4607,1,16,47
4608,1,16,48
4609,1,16,49
4610,1,16,50
4611,1,16,51
4612,1,16,52
4613,1,16,53
4614,1,16,54
4615,1,16,55
4616,1,16,56
4617,1,16,57
4618,1,16,58
4619,1,16,59
4620,1,17,0
4621,1,17,1
4622,1,17,2
4623,1,17,3
4624,1,17,4
4625,1,17,5
4626,1,17,6
4627,1,17,7
4628,1,17,8
4629,1,17,9
4630,1,17,10
4631,1,17,11
4632,1,17,12
4633,1,17,13
4634,1,17,14
4635,1,17,15
4636,1,17,16
4637,1,17,17
4638,1,17,18
4639,1,17,19
4640,1,17,20
4641,1,17,21
4642,1,17,22
4643,1,17,23
4644,1,17,24
4645,1,17,25
4646,1,17,26
4647,1,17,27
4648,1,17,28
4649,1,17,29
4650,1,17,30
4651,1,17,31
4652,1,17,32
4653,1,17,33
4654,1,17,34
4655,1,17,35
4656,1,17,36
4657,1,17,37
4658,1,17,38
4659,1,17,39
4660,1,17,40
4661,1,17,41
4662,1,17,42
4663,1,17,43
4664,1,17,44
4665,1,17,45
4666,1,17,46
4667,1,17,47
4668,1,17,48
4669,1,17,49
4670,1,17,50
4671,1,17,51
4672,1,17,52
4673,1,17,53
4674,1,17,54
4675,1,17,55
4676,1,17,56
4677,1,17,57
4678,1,17,58
4679,1,17,59
4680,1,18,0
4681,1,18,1
4682,1,18,2
4683,1,18,3
4684,1,18,4
4685,1,18,5
4686,1,18,6
4687,1,18,7
4688,1,18,8
4689,1,18,9
4690,1,18,10
4691,1,18,11
4692,1,18,12
4693,1,18,13
4694,1,18,14
4695,1,18,15
4696,1,18,16
4697,1,18,17
4698,1,18,18
4699,1,18,19
4700,1,18,20
4701,1,18,21
4702,1,18,22
4703,1,18,23
4704,1,18,24
4705,1,18,25
4706,1,18,26
4707,1,18,27
4708,1,18,28
4709,1,18,29
4710,1,18,30
4711,1,18,31
4712,1,18,32
4713,1,18,33
4714,1,18,34
4715,1,18,35
4716,1,18,36
4717,1,18,37
4718,1,18,38
4719,1,18,39
4720,1,18,40
4721,1,18,41
4722,1,18,42
4723,1,18,43
4724,1,18,44
4725,1,18,45
4726,1,18,46
4727,1,18,47
4728,1,18,48
4729,1,18,49
4730,1,18,50
4731,1,18,51
4732,1,18,52
4733,1,18,53
4734,1,18,54
4735,1,18,55
4736,1,18,56
4737,1,18,57
4738,1,18,58
4739,1,18,59
4740,1,19,0
4741,1,19,1
4742,1,19,2
4743,1,19,3
4744,1,19,4
4745,1,19,5
4746,1,19,6
4747,1,19,7
4748,1,19,8
4749,1,19,9
4750,1,19,10
4751,1,19,11
4752,1,19,12
4753,1,19,13
4754,1,19,14
4755,1,19,15
4756,1,19,16
4757,1,19,17
4758,1,19,18
4759,1,19,19
4760,1,19,20
4761,1,19,21
4762,1,19,22
4763,1,19,23
4764,1,19,24
4765,1,19,25
4766,1,19,26
4767,1,19,27
4768,1,19,28
4769,1,19,29
4770,1,19,30
4771,1,19,31
4772,1,19,32
4773,1,19,33
4774,1,19,34
4775,1,19,35
4776,1,19,36
4777,1,19,37
4778,1,19,38
4779,1,19,39
4780,1,19,40
4781,1,19,41
4782,1,19,42
4783,1,19,43
4784,1,19,44
4785,1,19,45
4786,1,19,46
4787,1,19,47
4788,1,19,48
4789,1,19,49
4790,1,19,50
4791,1,19,51
4792,1,19,52
4793,1,19,53
4794,1,19,54
4795,1,19,55
4796,1,19,56
4797,1,19,57
4798,1,19,58
4799,1,19,59
4800,1,20,0
4801,1,20,1
4802,1,20,2
4803,1,20,3
4804,1,20,4
4805,1,20,5
4806,1,20,6
4807,1,20,7
4808,1,20,8
4809,1,20,9
4810,1,20,10
4811,1,20,11
4812,1,20,12
4813,1,20,13
4814,1,20,14
4815,1,20,15
4816,1,20,16
4817,1,20,17
4818,1,20,18
4819,1,20,19
4820,1,20,20
4821,1,20,21
4822,1,20,22
4823,1,20,23
4824,1,20,24
4825,1,20,25
4826,1,20,26
4827,1,20,27
4828,1,20,28
4829,1,20,29
4830,1,20,30
4831,1,20,31
4832,1,20,32
4833,1,20,33
4834,1,20,34
4835,1,20,35
4836,1,20,36
4837,1,20,37
4838,1,20,38
4839,1,20,39
4840,1,20,40
4841,1,20,41
4842,1,20,42
4843,1,20,43
4844,1,20,44
4845,1,20,45
4846,1,20,46
4847,1,20,47
4848,1,20,48
4849,1,20,49
4850,1,20,50
4851,1,20,51
4852,1,20,52
4853,1,20,53
4854,1,20,54
4855,1,20,55
4856,1,20,56
4857,1,20,57
4858,1,20,58
4859,1,20,59
4860,1,21,0
4861,1,21,1
4862,1,21,2
4863,1,21,3
4864,1,21,4
4865,1,21,5
4866,1,21,6
4867,1,21,7
4868,1,21,8
4869,1,21,9
4870,1,21,10
4871,1,21,11
4872,1,21,12
4873,1,21,13
4874,1,21,14
4875,1,21,15
4876,1,21,16
4877,1,21,17
4878,1,21,18
4879,1,21,19
4880,1,21,20
4881,1,21,21
4882,1,21,22
4883,1,21,23
4884,1,21,24
4885,1,21,25
4886,1,21,26
4887,1,21,27
4888,1,21,28
4889,1,21,29
4890,1,21,30
4891,1,21,31
4892,1,21,32
4893,1,21,33
4894,1,21,34
4895,1,21,35
4896,1,21,36
4897,1,21,37
4898,1,21,38
4899,1,21,39
4900,1,21,40
4901,1,21,41
4902,1,21,42
4903,1,21,43
4904,1,21,44
4905,1,21,45
4906,1,21,46
4907,1,21,47
4908,1,21,48
4909,1,21,49
4910,1,21,50
4911,1,21,51
4912,1,21,52
4913,1,21,53
4914,1,21,54
4915,1,21,55
4916,1,21,56
4917,1,21,57
4918,1,21,58
4919,1,21,59
4920,1,22,0
4921,1,22,1
4922,1,22,2
4923,1,22,3
4924,1,22,4
4925,1,22,5
4926,1,22,6
4927,1,22,7
4928,1,22,8
4929,1,22,9
4930,1,22,10
4931,1,22,11
4932,1,22,12
4933,1,22,13
4934,1,22,14
4935,1,22,15
4936,1,22,16
4937,1,22,17
4938,1,22,18
4939,1,22,19
4940,1,22,20
4941,1,22,21
4942,1,22,22
4943,1,22,23
4944,1,22,24
4945,1,22,25
4946,1,22,26
4947,1,22,27
4948,1,22,28
4949,1,22,29
4950,1,22,30
4951,1,22,31
4952,1,22,32
4953,1,22,33
4954,1,22,34
4955,1,22,35
4956,1,22,36
4957,1,22,37
4958,1,22,38
4959,1,22,39
4960,1,22,40
4961,1,22,41
4962,1,22,42
4963,1,22,43
4964,1,22,44
4965,1,22,45
4966,1,22,46
4967,1,22,47
4968,1,22,48
4969,1,22,49
4970,1,22,50
4971,1,22,51
4972,1,22,52
4973,1,22,53
4974,1,22,54
4975,1,22,55
4976,1,22,56
4977,1,22,57
4978,1,22,58
4979,1,22,59
4980,1,23,0
4981,1,23,1
4982,1,23,2
4983,1,23,3
4984,1,23,4
4985,1,23,5
4986,1,23,6
4987,1,23,7
4988,1,23,8
4989,1,23,9
4990,1,23,10
4991,1,23,11
4992,1,23,12
4993,1,23,13
4994,1,23,14
4995,1,23,15
4996,1,23,16
4997,1,23,17
4998,1,23,18
4999,1,23,19
5000,1,23,20
5001,1,23,21
5002,1,23,22
5003,1,23,23
5004,1,23,24
5005,1,23,25
5006,1,23,26
5007,1,23,27
5008,1,23,28
5009,1,23,29
5010,1,23,30
5011,1,23,31
5012,1,23,32
5013,1,23,33
5014,1,23,34
5015,1,23,35
5016,1,23,36
5017,1,23,37
5018,1,23,38
5019,1,23,39
5020,1,23,40
5021,1,23,41
5022,1,23,42
5023,1,23,43
5024,1,23,44
5025,1,23,45
5026,1,23,46
5027,1,23,47
5028,1,23,48
5029,1,23,49
5030,1,23,50
5031,1,23,51
5032,1,23,52
5033,1,23,53
5034,1,23,54
5035,1,23,55
5036,1,23,56
5037,1,23,57
5038,1,23,58
5039,1,23,59
5040,1,24,0
5041,1,24,1
5042,1,24,2
5043,1,24,3
5044,1,24,4
5045,1,24,5
5046,1,24,6
5047,1,24,7
5048,1,24,8
5049,1,24,9
5050,1,24,10
5051,1,24,11
5052,1,24,12
5053,1,24,13
5054,1,24,14
5055,1,24,15
5056,1,24,16
5057,1,24,17
5058,1,24,18
5059,1,24,19
5060,1,24,20
5061,1,24,21
5062,1,24,22
5063,1,24,23
5064,1,24,24
5065,1,24,25
5066,1,24,26
5067,1,24,27
5068,1,24,28
5069,1,24,29
5070,1,24,30
5071,1,24,31
5072,1,24,32
5073,1,24,33
5074,1,24,34
5075,1,24,35
5076,1,24,36
5077,1,24,37
5078,1,24,38
5079,1,24,39
5080,1,24,40
5081,1,24,41
5082,1,24,42
5083,1,24,43
5084,1,24,44
5085,1,24,45
5086,1,24,46
5087,1,24,47
5088,1,24,48
5089,1,24,49
5090,1,24,50
5091,1,24,51
5092,1,24,52
5093,1,24,53
5094,1,24,54
5095,1,24,55
5096,1,24,56
5097,1,24,57
5098,1,24,58
5099,1,24,59
5100,1,25,0
5101,1,25,1
5102,1,25,2
5103,1,25,3
5104,1,25,4
5105,1,25,5
5106,1,25,6
5107,1,25,7
5108,1,25,8
5109,1,25,9
5110,1,25,10
5111,1,25,11
5112,1,25,12
5113,1,25,13
5114,1,25,14
5115,1,25,15
5116,1,25,16
5117,1,25,17
5118,1,25,18
5119,1,25,19
5120,1,25,20
5121,1,25,21
5122,1,25,22
5123,1,25,23
5124,1,25,24
5125,1,25,25
5126,1,25,26
5127,1,25,27
5128,1,25,28
5129,1,25,29
5130,1,25,30
5131,1,25,31
5132,1,25,32
5133,1,25,33
5134,1,25,34
5135,1,25,35
5136,1,25,36
5137,1,25,37
5138,1,25,38
5139,1,25,39
5140,1,25,40
5141,1,25,41
5142,1,25,42
5143,1,25,43
5144,1,25,44
5145,1,25,45
5146,1,25,46
5147,1,25,47
5148,1,25,48
5149,1,25,49
5150,1,25,50
5151,1,25,51
5152,1,25,52
5153,1,25,53
5154,1,25,54
5155,1,25,55
5156,1,25,56
5157,1,25,57
5158,1,25,58
5159,1,25,59
5160,1,26,0
5161,1,26,1
5162,1,26,2
5163,1,26,3
5164,1,26,4
5165,1,26,5
5166,1,26,6
5167,1,26,7
5168,1,26,8
5169,1,26,9
5170,1,26,10
5171,1,26,11
5172,1,26,12
5173,1,26,13
5174,1,26,14
5175,1,26,15
5176,1,26,16
5177,1,26,17
5178,1,26,18
5179,1,26,19
5180,1,26,20
5181,1,26,21
5182,1,26,22
5183,1,26,23
5184,1,26,24
5185,1,26,25
5186,1,26,26
5187,1,26,27
5188,1,26,28
5189,1,26,29
5190,1,26,30
5191,1,26,31
5192,1,26,32
5193,1,26,33
5194,1,26,34
5195,1,26,35
5196,1,26,36
5197,1,26,37
5198,1,26,38
5199,1,26,39
5200,1,26,40
5201,1,26,41
5202,1,26,42
5203,1,26,43
5204,1,26,44
5205,1,26,45
5206,1,26,46
5207,1,26,47
5208,1,26,48
5209,1,26,49
5210,1,26,50
5211,1,26,51
5212,1,26,52
5213,1,26,53
5214,1,26,54
5215,1,26,55
5216,1,26,56
5217,1,26,57
5218,1,26,58
5219,1,26,59
5220,1,27,0
5221,1,27,1
5222,1,27,2
5223,1,27,3
5224,1,27,4
5225,1,27,5
5226,1,27,6
5227,1,27,7
5228,1,27,8
5229,1,27,9
5230,1,27,10
5231,1,27,11
5232,1,27,12
5233,1,27,13
5234,1,27,14
5235,1,27,15
5236,1,27,16
5237,1,27,17
5238,1,27,18
5239,1,27,19
5240,1,27,20
5241,1,27,21
5242,1,27,22
5243,1,27,23
5244,1,27,24
5245,1,27,25
5246,1,27,26
5247,1,27,27
5248,1,27,28
5249,1,27,29
5250,1,27,30
5251,1,27,31
5252,1,27,32
5253,1,27,33
5254,1,27,34
5255,1,27,35
5256,1,27,36
5257,1,27,37
5258,1,27,38
5259,1,27,39
5260,1,27,40
5261,1,27,41
5262,1,27,42
5263,1,27,43
5264,1,27,44
5265,1,27,45
5266,1,27,46
5267,1,27,47
5268,1,27,48
5269,1,27,49
5270,1,27,50
5271,1,27,51
5272,1,27,52
5273,1,27,53
5274,1,27,54
5275,1,27,55
5276,1,27,56
5277,1,27,57
5278,1,27,58
5279,1,27,59
5280,1,28,0
5281,1,28,1
5282,1,28,2
5283,1,28,3
5284,1,28,4
5285,1,28,5
5286,1,28,6
5287,1,28,7
5288,1,28,8
5289,1,28,9
5290,1,28,10
5291,1,28,11
5292,1,28,12
5293,1,28,13
5294,1,28,14
5295,1,28,15
5296,1,28,16
5297,1,28,17
5298,1,28,18
5299,1,28,19
5300,1,28,20
5301,1,28,21
5302,1,28,22
5303,1,28,23
5304,1,28,24
5305,1,28,25
5306,1,28,26
5307,1,28,27
5308,1,28,28
5309,1,28,29
5310,1,28,30
5311,1,28,31
5312,1,28,32
5313,1,28,33
5314,1,28,34
5315,1,28,35
5316,1,28,36
5317,1,28,37
5318,1,28,38
5319,1,28,39
5320,1,28,40
5321,1,28,41
5322,1,28,42
5323,1,28,43
5324,1,28,44
5325,1,28,45
5326,1,28,46
5327,1,28,47
5328,1,28,48
5329,1,28,49
5330,1,28,50
5331,1,28,51
5332,1,28,52
5333,1,28,53
5334,1,28,54
5335,1,28,55
5336,1,28,56
5337,1,28,57
5338,1,28,58
5339,1,28,59
5340,1,29,0
5341,1,29,1
5342,1,29,2
5343,1,29,3
5344,1,29,4
5345,1,29,5
5346,1,29,6
5347,1,29,7
5348,1,29,8
5349,1,29,9
5350,1,29,10
5351,1,29,11
5352,1,29,12
5353,1,29,13
5354,1,29,14
5355,1,29,15
5356,1,29,16
5357,1,29,17
5358,1,29,18
5359,1,29,19
5360,1,29,20
5361,1,29,21
5362,1,29,22
5363,1,29,23
5364,1,29,24
5365,1,29,25
5366,1,29,26
5367,1,29,27
5368,1,29,28
5369,1,29,29
5370,1,29,30
5371,1,29,31
5372,1,29,32
5373,1,29,33
5374,1,29,34
5375,1,29,35
5376,1,29,36
5377,1,29,37
5378,1,29,38
5379,1,29,39
5380,1,29,40
5381,1,29,41
5382,1,29,42
5383,1,29,43
5384,1,29,44
5385,1,29,45
5386,1,29,46
5387,1,29,47
5388,1,29,48
5389,1,29,49
5390,1,29,50
5391,1,29,51
5392,1,29,52
5393,1,29,53
5394,1,29,54
5395,1,29,55
5396,1,29,56
5397,1,29,57
5398,1,29,58
5399,1,29,59
5400,1,30,0
5401,1,30,1
5402,1,30,2
5403,1,30,3
5404,1,30,4
5405,1,30,5
5406,1,30,6
5407,1,30,7
5408,1,30,8
5409,1,30,9
5410,1,30,10
5411,1,30,11
5412,1,30,12
5413,1,30,13
5414,1,30,14
5415,1,30,15
5416,1,30,16
5417,1,30,17
5418,1,30,18
5419,1,30,19
5420,1,30,20
5421,1,30,21
5422,1,30,22
5423,1,30,23
5424,1,30,24
5425,1,30,25
5426,1,30,26
5427,1,30,27
5428,1,30,28
5429,1,30,29
5430,1,30,30
5431,1,30,31
5432,1,30,32
5433,1,30,33
5434,1,30,34
5435,1,30,35
5436,1,30,36
5437,1,30,37
5438,1,30,38
5439,1,30,39
5440,1,30,40
5441,1,30,41
5442,1,30,42
5443,1,30,43
5444,1,30,44
5445,1,30,45
5446,1,30,46
5447,1,30,47
5448,1,30,48
5449,1,30,49
5450,1,30,50
5451,1,30,51
5452,1,30,52
5453,1,30,53
5454,1,30,54
5455,1,30,55
5456,1,30,56
5457,1,30,57
5458,1,30,58
5459,1,30,59
5460,1,31,0
5461,1,31,1
5462,1,31,2
5463,1,31,3
5464,1,31,4
5465,1,31,5
5466,1,31,6
5467,1,31,7
5468,1,31,8
5469,1,31,9
5470,1,31,10
5471,1,31,11
5472,1,31,12
5473,1,31,13
5474,1,31,14
5475,1,31,15
5476,1,31,16
5477,1,31,17
5478,1,31,18
5479,1,31,19
5480,1,31,20
5481,1,31,21
5482,1,31,22
5483,1,31,23
5484,1,31,24
5485,1,31,25
5486,1,31,26
5487,1,31,27
5488,1,31,28
5489,1,31,29
5490,1,31,30
5491,1,31,31
5492,1,31,32
5493,1,31,33
5494,1,31,34
5495,1,31,35
5496,1,31,36
5497,1,31,37
5498,1,31,38
5499,1,31,39
5500,1,31,40
5501,1,31,41
5502,1,31,42
5503,1,31,43
5504,1,31,44
5505,1,31,45
5506,1,31,46
5507,1,31,47
5508,1,31,48
5509,1,31,49
5510,1,31,50
5511,1,31,51
5512,1,31,52
5513,1,31,53
5514,1,31,54
5515,1,31,55
5516,1,31,56
5517,1,31,57
5518,1,31,58
5519,1,31,59
5520,1,32,0
5521,1,32,1
5522,1,32,2
5523,1,32,3
5524,1,32,4
5525,1,32,5
5526,1,32,6
5527,1,32,7
5528,1,32,8
5529,1,32,9
5530,1,32,10
5531,1,32,11
5532,1,32,12
5533,1,32,13
5534,1,32,14
5535,1,32,15
5536,1,32,16
5537,1,32,17
5538,1,32,18
5539,1,32,19
5540,1,32,20
5541,1,32,21
5542,1,32,22
5543,1,32,23
5544,1,32,24
5545,1,32,25
5546,1,32,26
5547,1,32,27
5548,1,32,28
5549,1,32,29
5550,1,32,30
5551,1,32,31
5552,1,32,32
5553,1,32,33
5554,1,32,34
5555,1,32,35
5556,1,32,36
5557,1,32,37
5558,1,32,38
5559,1,32,39
5560,1,32,40
5561,1,32,41
5562,1,32,42
5563,1,32,43
5564,1,32,44
5565,1,32,45
5566,1,32,46
5567,1,32,47
5568,1,32,48
5569,1,32,49
5570,1,32,50
5571,1,32,51
5572,1,32,52
5573,1,32,53
5574,1,32,54
5575,1,32,55
5576,1,32,56
5577,1,32,57
5578,1,32,58
5579,1,32,59
5580,1,33,0
5581,1,33,1
5582,1,33,2
5583,1,33,3
5584,1,33,4
5585,1,33,5
5586,1,33,6
5587,1,33,7
5588,1,33,8
5589,1,33,9
5590,1,33,10
5591,1,33,11
5592,1,33,12
5593,1,33,13
5594,1,33,14
5595,1,33,15
5596,1,33,16
5597,1,33,17
5598,1,33,18
5599,1,33,19
5600,1,33,20
5601,1,33,21
5602,1,33,22
5603,1,33,23
5604,1,33,24
5605,1,33,25
5606,1,33,26
5607,1,33,27
5608,1,33,28
5609,1,33,29
5610,1,33,30
5611,1,33,31
5612,1,33,32
5613,1,33,33
5614,1,33,34
5615,1,33,35
5616,1,33,36
5617,1,33,37
5618,1,33,38
5619,1,33,39
5620,1,33,40
5621,1,33,41
5622,1,33,42
5623,1,33,43
5624,1,33,44
5625,1,33,45
5626,1,33,46
5627,1,33,47
5628,1,33,48
5629,1,33,49
5630,1,33,50
5631,1,33,51
5632,1,33,52
5633,1,33,53
5634,1,33,54
5635,1,33,55
5636,1,33,56
5637,1,33,57
5638,1,33,58
5639,1,33,59
5640,1,34,0
5641,1,34,1
5642,1,34,2
5643,1,34,3
5644,1,34,4
5645,1,34,5
5646,1,34,6
5647,1,34,7
5648,1,34,8
5649,1,34,9
5650,1,34,10
5651,1,34,11
5652,1,34,12
5653,1,34,13
5654,1,34,14
5655,1,34,15
5656,1,34,16
5657,1,34,17
5658,1,34,18
5659,1,34,19
5660,1,34,20
5661,1,34,21
5662,1,34,22
5663,1,34,23
5664,1,34,24
5665,1,34,25
5666,1,34,26
5667,1,34,27
5668,1,34,28
5669,1,34,29
5670,1,34,30
5671,1,34,31
5672,1,34,32
5673,1,34,33
5674,1,34,34
5675,1,34,35
5676,1,34,36
5677,1,34,37
5678,1,34,38
5679,1,34,39
5680,1,34,40
5681,1,34,41
5682,1,34,42
5683,1,34,43
5684,1,34,44
5685,1,34,45
5686,1,34,46
5687,1,34,47
5688,1,34,48
5689,1,34,49
5690,1,34,50
5691,1,34,51
5692,1,34,52
5693,1,34,53
5694,1,34,54
5695,1,34,55
5696,1,34,56
5697,1,34,57
5698,1,34,58
5699,1,34,59
5700,1,35,0
5701,1,35,1
5702,1,35,2
5703,1,35,3
5704,1,35,4
5705,1,35,5
5706,1,35,6
5707,1,35,7
5708,1,35,8
5709,1,35,9
5710,1,35,10
5711,1,35,11
5712,1,35,12
5713,1,35,13
5714,1,35,14
5715,1,35,15
5716,1,35,16
5717,1,35,17
5718,1,35,18
